ID_FORMATION,TITRE_FORMATION,KEYWORDS,ID_SOUS_DOMAINE
1261,"Maîtrisez les flux mondiaux : logistique, supply chain et transport international","Gestion des stocks, Approvisionnement, Supply chain management, Transport international, Logistique internationale,  Chaîne d'approvisionnement, Flux logistiques,  WMS, ERP, TMS,  SAP, Oracle,  Infor",144
49,Assistant(e) RH : les bases pour réussir dans la fonction ,"Recrutement, Ressources Humaines, Gestion du personnel,  Administration du personnel,  Communication interne,  Gestion des dossiers,  Relations sociales,  SIRH,  Workday, SuccessFactors, BambooHR, Talentsoft, Cegid RH, PeopleSoft",5
51,L'assistant(e) juridique ,"Assistant juridique, droit, secrétariat, gestion, organisation,  juridique,  légal,  contrats,  procédures,  rédaction,  Word, Excel, Outlook,  PowerPoint",5
52,Devenez un(e) Acheteur(se) Pro : Maîtrise des Métiers d'Assistant(e),"Achats,  Négociation,  Supply Chain,  Logistique,  Gestion de Projet,  Management,  Assistant de Direction,  SAP,  Oracle,  Microsoft Dynamics 365,  Coupa,  Ariba,  Procore,  Basware",5
53,Devenez un(e) expert(e) en marketing et communication : Maîtrisez les métiers d'assistant(e),"Assistant administratif,  secrétaire,  communication interne,  gestion de projet,  organisation d'événements,  relations publiques, marketing digital,  Microsoft Office,  Google Workspace,  Slack,  Asana,  Hootsuite,  Mailchimp,  Canva",5
87,Confiance en soi ,"Développement personnel, confiance en soi, estime de soi, communication assertive, gestion du stress, efficacité personnelle,  productivité,  techniques de relaxation, coaching, mentorat,  sophrologie, PNL, psychologie positive, thérapies brèves",73
89,Gérer son stress ,"Gestion du stress, bien-être, productivité, organisation, efficacité,assertivité, communication,  techniques de relaxation, mindfulness, coaching, développement personnel, psychologie positive,  sophrologie,  hypnose.",73
96,Tout savoir sur l'assurance-vie ,"Assurance-vie, placement, épargne, fiscalité, succession, retraite, investissement,  comptes titres,  gestion de portefeuille,  assurance capitalisation, contrat d'assurance vie,  unités de compte,  fonds euros,  assurance vie multi-supports",135
98,Perfectionnement à la fiscalité du patrimoine ,"Fiscalité patrimoniale, optimisation patrimoniale, droit patrimonial, succession, donation, impôts, investissement, planification financière, gestion de fortune,  BFM Patrimoine,  Patrimoine Net,  MoneyVox,  Capital,  Le Revenu.",135
101,Lutte anti-blanchiment et prévention du financement du terrorisme ,"Conformité bancaire, lutte anti-blanchiment, financement terrorisme,  réglementation financière,  audit interne,  risque opérationnel,  fraude financière,  AML,  CFT, KYC,  Sarbanes-Oxley,  Basel,  FinCEN,  Système de surveillance.",99
111,Évaluer une entreprise ,"Analyse financière,  due diligence,  évaluation d'entreprise,  risque de crédit,  modélisation financière,  ratios financiers,  plan d'affaires,  Bloomberg Terminal,  Refinitiv Eikon,  Capital IQ,  Dealroom,  PitchBook,  FactSet,  S etP Capital IQ",158
114,Business plan financier ,"Analyse financière,  Planification stratégique,  Finance d'entreprise,  Gestion de projet,  Etude de marché,  Financement,  Risque financier,  Excel,  Bloomberg Terminal,  Capital IQ,  FactSet,  Dealroom,  PitchBook,  S etP Capital IQ",158
156,Maîtrisez la Collaboration Digitale : Microsoft 365 et les Outils de Bureautique Avancés,"Collaboration digitale, productivité, outils collaboratifs, Microsoft 365, travail d'équipe, gestion de projet,  bureautique avancée, Google Workspace, Slack,  Asana, Trello, Zoom, Dropbox, SharePoint",136
160,SharePoint Online - Microsoft 365® ,"SharePoint,  collaboration,  productivité,  gestion de projet,  cloud computing,  travail d'équipe,  Microsoft Teams,  OneDrive,  Google Workspace,  outils collaboratifs,  méthodologies agiles,  gestion documentaire,  automatisation,  intégration",136
161,3h chrono pour découvrir SharePoint ,"SharePoint, collaboration, productivité,  gestion de documents, intranet, workflow,  Microsoft Teams,  Google Workspace,  Dropbox,  Outils collaboratifs,  Formation SharePoint,  Méthodologie SharePoint,  3h chrono,  Intégration SharePoint",136
164,"Maîtrisez la Collaboration Digitale : Bureautique, PAO/CAO et Certification TOSA® DigComp","Collaboration digitale, productivité, outils collaboratifs, certification TOSA,  DigComp,  travail d'équipe, gestion de projet,  Microsoft Office, Google Workspace,  LibreOffice,  Adobe Creative Suite,  Autodesk AutoCAD,  SketchUp,  Canva",136
167,Infographie express : Maîtrisez les outils collaboratifs en 3h chrono,"Outils collaboratifs, infographie,  productivité,  efficacité,  communication visuelle,  travail d'équipe,  création rapide,  Microsoft Teams, Google Workspace, Slack, Zoom, Dropbox,  Asana, Trello",136
170,Culture graphique ," Logiciels PAO,  Conception graphique,  Maquettiste,  Infographie,  Graphisme vectoriel,  Illustration numérique,  Culture visuelle,  Adobe Illustrator,  Adobe Photoshop, CorelDraw,  QuarkXPress,  AutoCAD,  InDesign,  Sketch)",40
171,InDesign - Niveau 1 ,"InDesign, Illustrator, Photoshop, QuarkXPress, CorelDRAW, Affinity Publisher, Scribus,  logiciels PAO,  conception graphique,  maquettiste,  édition,  publication assistée par ordinateur,  workflow,  techniques de création",40
173,Photoshop - Niveau 1 ,"Photoshop, Illustrator, InDesign, CorelDRAW, GIMP, Affinity Photo, Sketch.  Logiciels,  Conception graphique,  Montage photo,  Retouche image,  Design visuel,  Création numérique",40
174,Photoshop - Niveau 2 ,"Photoshop, Illustrator, InDesign,  GIMP, CorelDRAW,  AutoCAD, Sketch,  logiciels PAO,  conception graphique,  montage photo,  retouche image,  infographie,  niveau intermédiaire,  logiciels vectoriels",40
175,Affinity Photo ,"Affinity Designer, Photoshop, Illustrator, InDesign, CorelDraw, GIMP, Sketch.  Logiciels,  conception graphique,  édition d'image,  retouche photo,  infographie,  productivité,  création visuelle",40
176,Affinity Publisher ,"Affinity Designer, Photoshop, Illustrator, InDesign, CorelDraw, Sketch, GIMP,  logiciels PAO,  conception graphique,  édition d'images,  retouche photo,  infographie,  maquettage,  publication assistée par ordinateur",40
182,Maîtrisez la Communication Digitale : Collaboration et Création Graphique Avancée,"Collaboration, communication, digitale, graphique, création, outils,  productivité,  travail d'équipe,  gestion de projet,  Microsoft Teams, Slack, Google Workspace,  Asana, Trello",136
184,Produire des contenus grâce aux outils d'intelligence artificielle ,"Collaboration, productivité, intelligence artificielle, contenu, outils digitaux,  automatisation,  efficacité,  Google Workspace, Microsoft 365,  Slack, Asana, Notion,  Jasper, Copy.ai",136
185,Conduite du changement ,"Transformation,  adaptation,  résilience,  gestion du stress,  communication,  leadership,  planification,  coaching,  mentoring,  modèles de changement,  approche participative,  progiciel de gestion de projet,  outils collaboratifs,  approche agile",74
186,Les bases de l'accompagnement du changement ,"Accompagnement,  Transformation,  Transition,  Adaptation,  Résilience,  Développement personnel,  Gestion du stress,  Lewin, Kotter,  Proci,  Agilité,  Coaching,  Méthodologies,  outils,  Ressources humaines",74
189,Les 4 clés de l'accompagnement du changement ,"Transformation,  adaptation,  résilience,  accompagnement,  gestion du changement,  communication,  leadership,  outils,  méthodes,  formation,  coaching,  consultant,  modèle Kotter,  Lewin.",74
190,Transformation durable : Impliquer vos équipes dans la RSE,"Transformation, RSE,  Engagement,  Collaboration,  Durabilité,  Accompagnement,  Gestion du changement,  Agilité,  Communication interne,  Méthodologies agiles,  Scrum,  Lean,  Leadership,  Change management",74
197,Bien vivre les changements ,"Résilience,  adaptation,  flexibilité,  gestion du stress,  communication,  développement personnel,  bien-être,  techniques de coping,  mindfulness,  gestion du temps,  intelligence émotionnelle,  Agilité,  Lean,  Scrum",180
198,Se coacher soi-même pour s’adapter au changement ,"résilience, adaptation, coaching, développement personnel, gestion du stress,  mindfulness, bien-être,  gestion du changement, psychologie positive, techniques de relaxation, PNL,  sophrologie,  méditation,  thérapie brève",180
199,Développer sa résilience ,"Résilience, adaptation, changement organisationnel, gestion du stress, développement personnel,  flexibilité,  communication,  coaching,  mindfulness,  PNL,  agilité,  gestion du changement,  psychologie positive,  sophrologie",180
202,Maîtrisez votre Télétravail : Organisation et Agilité en 3 Heures,"Télétravail, organisation, agilité, productivité, efficacité, stress, bien-être,  flexibilité,  méthodes, techniques, outils,  Zoom, Microsoft Teams, Slack",180
210,Profession commercial ,"Vente, négociation, prospection, relation client, closing, argumentaire, techniques commerciales,  CRM, Salesforce, Hubspot, Zoho CRM, Pipedrive, Microsoft Dynamics 365,  LinkedIn Sales Navigator",72
211,Responsable Grands Comptes ,"Négociation commerciale,  Gestion des comptes, Prospection,  Fidélisation clients,  Stratégie commerciale,  Techniques de vente,  Relation client, Salesforce,  HubSpot,  Pipedrive,  Zoho CRM,  Microsoft Dynamics 365,  SAP CRM,  LinkedIn Sales Navigator",72
212,Key Account Manager ,"Négociation commerciale, Gestion des comptes clés, Prospection commerciale,  Fidélisation clients,  Cycle de vente,  Techniques de vente,  Stratégie commerciale, Salesforce, HubSpot, Zoho CRM, Microsoft Dynamics 365, SAP CRM, Pipedrive,  Oracle Siebel",72
214,Ingénieur d'affaires ,"Prospection, négociation, relation client, argumentaire, closing, fidélisation,  chiffre d'affaires,  CRM, Salesforce, Hubspot, Zoho, Pipedrive,  LinkedIn Sales Navigator,  Microsoft Dynamics 365",72
400,Concevoir un tableau de bord pour piloter l'activité ," tableau de bord, pilotage performance, indicateurs clés, analyse financière, reporting, contrôle budgétaire, stratégie d'entreprise,  Excel,  Power BI,  Qlik Sense,  Tableau Software,  SAP BusinessObjects,  Oracle Hyperion,  Cognos)",75
402,Réaliser un suivi budgétaire efficace ,"Budgétisation,  Performance, Suivi budgétaire,  Analyse financière, Tableaux de bord, Reporting, Prévisionnel,  Excel,  SAP,  Oracle Hyperion,  Qlik Sense,  Power BI,  Tableau,  Cognos",75
403,Contrôle de gestion sociale ," contrôle budgétaire, tableaux de bord, analyse financière, reporting, rentabilité, performance, indicateurs clés, outils de gestion, méthodes de contrôle, logiciel de gestion, ERP,  SAP,  Sage, Qlik Sense)",10
405,Contrôleur de gestion sociale ,"Contrôle budgétaire, analyse financière, tableaux de bord, reporting, indicateurs de performance,  prévisions, rentabilité,  SAP,  Oracle,  Qlik Sense,  Cognos,  Anaplan,  Tableau",10
407,Maîtriser le Contrôle de Gestion Industriel : Approches Sectorielle et Fonctionnelle,"Budget, rentabilité, performance, indicateurs, tableaux de bord, analyse financière, prévisionnel,  SAP,  Oracle,  Qlik Sense,  Power BI,  Cognos,  Tableau,  Anaplan",10
409,Maîtriser la Performance des Services : Méthodes et Outils de Contrôle de Gestion Sectoriel et Fonctionnel,"Performance, Services, Méthodes, Outils, Indicateurs, Analyse, Reporting,  Tableau de bord,  SAP,  Oracle,  Qlik Sense,  Power BI,  Cognos,  Anaplan",10
411,Le contrôle de gestion du marketing digital ," contrôle budgétaire, tableaux de bord, analyse financière, rentabilité, performance, indicateurs clés, reporting,  SAP, Oracle, Qlik Sense,  Microsoft Power BI,  Tableau,  Cognos)",10
412,Contrôle de gestion dans les associations et les organisations à but non lucratif : méthodes et outils ,"Contrôle budgétaire, analyse financière, tableaux de bord, reporting, performance, indicateurs clés, optimisation,  budget prévisionnel, logiciel de gestion, SAP, Sage, Qlik Sense,  Oracle Hyperion,  Power BI",10
414,"Le contrôle de gestion environnemental, social et sociétal ","indicateurs clés de performance, tableaux de bord, analyse financière, budget prévisionnel, reporting, rentabilité, stratégie, outils de contrôle de gestion,  SAP, Oracle, Qlik Sense,  Power BI,  Tableau,  Anaplan",10
416,Contrôleurs de gestion : développer votre posture de business partner ,"Contrôle de gestion, business partner, communication, challenging, opérationnels, performance, reporting, tableaux de bord,  analyse financière, stratégie, budget, prévisionnel, SAP, Oracle, Hyperion",138
418,Les bases statistiques pour exploiter des données chiffrées ,"Analyse de données,  visualisation, statistiques descriptives, tableaux de bord,  reporting,  prévisions,  indicateurs clés,  Power BI, Tableau, Qlik Sense, Excel,  R, Python,  SQL",76
419,Maîtrisez la Data Visualisation avec Power BI Desktop : Tableaux de Bord performants en Contrôle de Gestion,"Analyse de données, tableaux de bord, reporting, data visualisation, business intelligence, indicateurs clés, contrôle budgétaire, Power BI, Tableau, Qlik Sense,  Microsoft Excel, Google Data Studio,  Datawrapper,  Sisense",76
422,Créer son activité de conseil ,"Création d'entreprise, business plan,  marketing digital,  financement,  juridique,  statut juridique,  réseautage,  entrepreneur,  auto-entrepreneur,  Shopify,  WordPress,  Outils de gestion,  Xero,  QuickBooks",103
424,3h chrono pour rédiger son Elevator Pitch ,"business plan, pitch deck, levée de fonds, entrepreneuriat, création d'entreprise,  marketing,  réseautage,  LinkedIn,  Twitter,  Facebook,  Instagram,  Shopify,  Small Business Administration,  Incubateur",103
425,Architecturer son projet entrepreneurial : financement et croissance exponentielle,"Business plan,  financement, croissance,  marketing,  startup,  stratégie,  investissement,  subventions,  crowdfunding,  plan d'affaires,  étude de marché,  prévisionnel,  BPI France,  Oseo",139
429,L'essentiel du droit des affaires pour non-juristes ,"Financement, développement, création d'entreprise, droit des affaires, business plan, juridique, entrepreneuriat,  KPMG,  Deloitte,  Grant Thornton,  EY,  BPI France,  CCI France,  Banques",139
430,3h chrono pour démarrer votre site e-commerce ,"Business plan, financement, e-commerce, marketing digital, stratégie digitale, développement web, création site web,  Shopify, Wix, PrestaShop, WooCommerce,  Stripe, PayPal",139
432,Marketing de l'innovation ,"Financement, développement, innovation, marketing, business plan, stratégie, entrepreneuriat, crowdfunding, prêt bancaire, subventions, réseaux sociaux, publicité digitale, étude de marché, lean startup.",139
433,Maîtrisez la Communication Digitale : Lancez et Développez votre Entreprise sur les Réseaux Sociaux (Niveau 2),"Marketing digital, réseaux sociaux, communication digitale, stratégie digitale, financement entreprise, développement commercial, création d'entreprise,  Instagram, Facebook, Twitter, LinkedIn, TikTok, Pinterest, YouTube.",139
437,"Lancez votre entreprise : Maîtrisez le financement, la croissance et la négociation","Financement, croissance, négociation, business plan, levée de fonds, stratégie, développement,  Subventions,  prêts bancaires,  investisseurs,  incubateurs, crowdfunding,  business angels,  accompagnement",139
439,Réussir le lancement de son activité en ligne ,"Création d'entreprise, business plan, marketing digital, réseaux sociaux, e-commerce, financement,  légal,  gestion,  Shopify,  WordPress,  Facebook, Instagram,  Twitter,  Google Ads",140
441,Prise de parole en public : les techniques pour convaincre ,"Création d'entreprise, entrepreneuriat, communication, persuasion, leadership,  marketing,  réseautage,  prise de parole,  techniques de vente,  stratégie,  business plan,  financement,  public speaking,  éloquence.  Pitch,  Elevator Pitch",140
445,3h chrono pour maîtriser son Pitch ,"Pitch, business plan, financement, marketing, entrepreneuriat, création d'entreprise, stratégie  Levée de fonds,  Incubateur,  Accélérateur,  Business Model Canvas,  Pitch deck,  SlideShare,  LinkedIn",103
447,"Manager un centre de profit, une ""business unit"" ","Gestion, Leadership, Stratégie,  Performance,  Budget,  Décision,  Ressources,  Management stratégique,  Gestion de projet,  Business Intelligence,  Analyse financière,  Comptabilité de gestion,  SAP,  Oracle",77
449,Le Leadership entrepreneurial : construire son empire,"Leadership, Management, Entrepreneuriat, Stratégie, Gestion,  Succession,  Motivation,  Modèle d'affaires,  Efficacité,  Vision,  Business plan,  Marketing,  Communication,  Salesforce,  HubSpot,  Asana",77
450,Architecturer la Performance : Stratégie d'Entreprise pour Dirigeants,"Stratégie, Performance, Management, Leadership, Gouvernance,  Business plan,  Dirigeants,  Architecture d'entreprise,  Lean Management, Agile, Six Sigma, Balanced Scorecard,  Modèle économique,  Benchmarking.",77
452,"Directeur informatique, managez le système d'information ","Management stratégique, leadership, gestion de projet,  gouvernance IT,  cybersécurité,  gestion des risques,  performance,  ITIL,  COBIT,  Agile,  Scrum,  PMBOK,  Six Sigma,  TOGAF",77
453,Administrateur de société ,"Gestion, leadership, stratégie, organisation,  management,  décision,  administration,  société anonyme, SARL,  entreprise individuelle,  marketing,  finance,  RH,  Excel,  PowerPoint",77
456,Diriger le Changement : Maîtriser la Transformation en Entreprise,"Changement organisationnel, transformation digitale, leadership, management du changement, gestion de projet, communication interne, stratégie d'entreprise,  Agile, Lean, Scrum, Six Sigma, Kaizen,  Kotter,  Lewin",77
457,Diriger avec Vision Systémique : Maîtriser la Direction d'Entreprise,"Leadership, management stratégique, vision systémique, prise de décision, développement durable, gouvernance d'entreprise,  performance organisationnelle.  Agilité, Lean Management,  Six Sigma,  Modèle EFQM,  Balanced Scorecard,  Kanban,  Scrum.",77
459,Reporting RSE : communiquer ses résultats et ses actions RSE ,"Reporting RSE, Développement durable, Communication RSE,  Impact social,  Performance extra-financière,  ESG,  Bilan RSE,  GRI,  Global Reporting Initiative,  ISO 26000,  SASB,  Sustainability Accounting Standards Board,  CDP,  Ecovadis",207
460,Réduire durablement ses impacts environnementaux ," RSE, Développement durable, impact environnemental, empreinte carbone,  bilan carbone, éco-conception,  gestion environnementale,  ISO 14001,  B Corp,  ESG,  économie circulaire,  GRI,  SASB,  GreenBiz)",207
462,Optimisez votre productivité en télétravail ,"Télétravail, productivité, organisation, management, collaboration, efficacité, flexibilité,  Microsoft Teams, Slack, Zoom, Google Workspace, Asana, Trello, Monday.com",35
463,Manager le télétravail ,"Télétravail, management à distance,  productivité, collaboration, communication,  bien-être au travail,  gestion du temps,  outils collaboratifs,  méthodologies agiles,  Microsoft Teams, Slack, Zoom, Google Workspace,  Trello",35
464,Mieux collaborer à distance à l'aide des outils numériques ,"Collaboration à distance,  télétravail,  gestion d'équipe,  productivité, outils collaboratifs,  communication digitale, management agile,  Microsoft Teams,  Slack,  Zoom,  Google Workspace,  Asana,  Trello,  Monday.com",35
472,Directeur financier ,"Analyse financière, comptabilité, budget, prévisionnel, reporting, stratégie financière, management,  Excel, SAP, Oracle Financials, QuickBooks, Xero, Sage,  Bloomberg Terminal",42
473,Finance pour dirigeants ," Finance d'entreprise, Comptabilité, Gestion financière, Budget, Prévisionnel, Analyse financière,  Investissement,  Stratégie financière,  Gestion de trésorerie,  Excel,  SAP,  Oracle,  QuickBooks,  Sage)",42
474,Expertise Financière : Évaluation d'Entreprises,"Évaluation d'entreprise, Due diligence,  Business valuation,  Analyse financière,  Modélisation financière,  Fusions-acquisitions,  Investissement,  Comptabilité,  Fiscalité,  Marché financier,  DCF,  LBO,  Capitaux propres,  Dette.",42
476,Dirigez avec assurance : Maîtrise financière et administrative pour dirigeants,"Gestion financière, analyse financière, comptabilité, budget, management, leadership, stratégie, outils de gestion,  comptabilité analytique,  tableaux de bord, reporting,  Sage, QuickBooks, Xero,  Excel.",42
477,Piloter le Télétravail :  Excellence RH et Performance d'Entreprise,"Télétravail, management,  RH, performance, productivité,  bien-être,  engagement, outils collaboratifs,  méthodologies agiles,  gestion du temps,  communication à distance,  Microsoft Teams,  Slack,  Zoom",43
479,Gestion de la Réputation : Maîtriser la Communication en Situation de Crise,"Communication de crise, gestion de réputation, relations publiques,  crise réputationnelle,  plan de communication,  audit réputationnel,  e-réputation,  Twitter, Facebook, LinkedIn, Instagram, YouTube,  Presse,  Médias sociaux,  Blogs",43
481,Piloter les relations sociales ,"Relations professionnelles, gestion du personnel, droit social, négociations collectives, conflits sociaux, dialogue social, communication interne,  gestion des talents,  performance RH,  recrutement,  formation,  management,  SIRH,  SuccessFactors",43
483,Présider et animer la Commission Santé Sécurité et Conditions de Travail - CSSCT ,"Sécurité, Santé, Travail, prévention, risques,  droit du travail, management,  Commission CSSCT,  animation de réunion,  droit social,  prévention des risques professionnels,  CHSCT,  CE,  DP.",43
484,Présider et animer le CSE – Entreprises de 11 à 49 salariés ,"Présidence CSE, animation CSE, droit social, relations sociales, négociations CSE, gestion du personnel, communication interne, réunions CSE,  protocoles CSE,  outils collaboratifs,  logiciels RH,  plateformes RH,  Teams Microsoft,  Zoom",43
503,Diriger avec Charisme : L'Ascension Féminine au Leadership,"Leadership féminin,  management,  charisme,  influence,  motivation,  succès,  développement personnel,  coaching,  mentoring,  féminisme,  égalité professionnelle,  formation leadership,  gestion d'équipe,  communication.",11
803,Maîtrisez l'art de la persuasion : excellence relationnelle et efficacité collaborative,"Persuasion, communication, collaboration, efficacité, relationnel, leadership, négociation,  techniques de vente,  intelligence émotionnelle,  gestion du temps,  travail d'équipe,  résolution de conflits,  Microsoft Teams, Slack, Zoom",182
807,Maîtrisez l'Art de la Collaboration : Décryptage de la Communication Non Verbale,"Communication non verbale, langage corporel, écoute active, empathie, collaboration d'équipe,  gestion des conflits,  intelligence émotionnelle,  Microsoft Teams, Slack, Zoom, Google Meet,  Asana, Trello,  Basecamp",182
809,Animer une réunion productive ,"Productivité, Collaboration, Communication, Leadership, Gestion du temps, Prise de parole,  Décision,  Microsoft Teams, Google Meet, Zoom, Slack, Trello, Mural,  Asana",44
810,3h chrono pour se préparer à animer des réunions à distance ,"Réunion efficace, animation réunion, intelligence collective, travail collaboratif, communication digitale, préparation réunion, gestion du temps, Zoom, Microsoft Teams, Google Meet, Skype Entreprise, WebEx,GoToMeeting, Slack",44
812,Clarifier ses idées avec la carte mentale ," Carte mentale, Brainstorming, Mind mapping,  Efficacité,  Productivité, Collaboration,  Communication,  Outils collaboratifs,  Techniques de réunion,  Gestion du temps,  Trello,  Miro,  MindManager,  XMind)",44
815,Maîtrisez l'art de la réunion :  Libérez le potentiel collectif et communiquez avec assurance face à l'adversité.,"Réunion efficace, communication assertive, collaboration d'équipe, prise de parole, leadership, gestion du temps, résolution de conflits,  Microsoft Teams, Zoom, Google Meet, Slack, Yammer, Gather.town",44
824,Maîtrisez la Performance Trésorerie : Le Guide du Directeur Financier,"Gestion trésorerie, performance financière, prévisionnel trésorerie, analyse financière, reporting financier, tableaux de bord, gestion des risques, Excel, SAP, Oracle, Sage, QuickBooks, Hyperion, Bloomberg",104
826,Maîtrise de la trésorerie et de la comptabilité d'entreprise,"Gestion trésorerie, comptabilité entreprise, prévisionnel trésorerie, analyse financière, reporting financier, tableaux bord,  flux de trésorerie, SAP, Oracle, Sage, QuickBooks, Xero, Excel,  Microsoft Dynamics",104
828,Maîtrise de la Trésorerie et de la Direction Financière : Executive Mastère Spécialisé®,"Gestion trésorerie, prévisionnel financier, analyse financière,  reporting financier,  gestion de la dette,  optimisation financière,  finance d'entreprise,  SAP, Oracle,  Sage,  Bloomberg Terminal,  Qlik Sense,  Power BI",104
847,Maîtrise de la Trésorerie : Révolution Numérique en Finance,"Gestion trésorerie, prévisionnel trésorerie, optimisation trésorerie,  reporting financier,  analyse financière,  risque financier,  flux de trésorerie,  logiciel trésorerie,  ERP,  TMS,  Excel,  SAP,  Oracle,  Qlik Sense",104
850,L'essentiel de la finance pour non-financiers ,"Gestion financière, Comptabilité simplifiée, Analyse financière, Budget prévisionnel,  Trésorerie entreprise,  Indicateur financier,  Liquidités, Excel,  Sage, QuickBooks,  Xero,  Tally,  SAP,  Oracle",80
851,Maîtrisez la trésorerie d'entreprise : Guide pratique pour les non-financiers,"Gestion trésorerie, prévisionnel trésorerie, analyse financière, tableaux de bord, indicateurs clés, rentabilité, liquidités, Excel, SAP, Sage, QuickBooks, Xero,  Oracle,  Bloomberg",80
853,Lire et analyser les comptes d'une association ,"Comptabilité associative, analyse financière, gestion budgétaire, reporting financier, tableaux de bord,  indicateurs clés,  liquidités.  Excel, Sage, QuickBooks, Xero,  Cegid,  EBP,  SAP",80
855,Maîtrisez l'Art de la Trésorerie et des Marchés Financiers,"Gestion financière, trésorerie d'entreprise, marchés financiers, analyse financière, prévision budgétaire, risque financier,  comptabilité, Excel,  SAP, Oracle,  Bloomberg Terminal,  QuickBooks,  Sage, Xero",80
865,L'essentiel de la gestion du risque et du crédit client ,"Gestion du risque, crédit client, recouvrement, contentieux,  analyse financière,  prévision financière,  solvabilité,  Excel,  SAP,  Oracle,  Bloomberg Terminal,  Moody's Analytics,  Creditreform,  Dun  et Bradstreet",141
868,Relancer les factures pour accélérer les encaissements ,"Relance clients, recouvrement créances, gestion des impayés, facturation, encaissement,  retard de paiement,  risque de crédit,  Sage,  QuickBooks, Xero,  Cegid,  EBP,  Excel,  Stripe",141
870,Le recouvrement judiciaire des créances client ,"Recouvrement, créances, contentieux, judiciaire, procédures, impayés,  défaillants,  droit,  procédure civile,  huissier,  avocat,  loi,  RGAA,  SAP.",141
509,Renforcer la performance collective de son équipe ,"Management d'équipe, coaching, motivation, performance collective, efficacité, collaboration, communication.  Leadership,  gestion de projet, développement personnel, outils collaboratifs,  Slack, Microsoft Teams, Asana, Trello, Google Workspace",11
514,Maîtrisez la Finance d'Entreprise : Guide Complet du Patrimoine et des Marchés,"Gestion patrimoniale,  finance d'entreprise,  investissement,  comptabilité,  fiscalité,  audit,  succession,  immobilier,  bourse,  actions,  obligations,  placements financiers,  marché financier,  gestion de portefeuille.",209
519,Manager : impulser un état d'esprit agile dans son équipe ,"Management agile, leadership agile, transformation agile,  méthodologies agiles,  gestion de projet agile,  amélioration continue,  efficacité d'équipe, Scrum, Kanban,  Lean,  SAFe,  XP,  Jira,  Asana",77
522,Mesure d'impact social ,"Impact social, développement durable, RSE,  ESG,  reporting,  mesure d'impact,  performance durable, Bilan Carbone,  ISO 14001,  GRI Standards, SASB Standards, Global Reporting Initiative,  Ecovadis,  Sustainalytics",207
524,Ingénierie financière durable : Piloter la transition écologique de votre entreprise," RSE, Développement durable,  Ingénierie financière, Transition écologique,  ESG, Impact investing,  Finance verte,  Stratégie d'entreprise, Gouvernance,  Comptabilité durable,  Analyse financière,  Reporting RSE,  Normes ISO 14001,  GRI Standards)",207
537,Gouvernance d'entreprise : Maîtrisez le droit des sociétés pour administrateurs,"Droit commercial, droit sociétaire, gouvernance, administration, conformité, responsabilité,  audit interne,  juridique, entreprise,  société, actionnaires, conseil d'administration,  Code civil, Code de commerce,  ",105
560,Diriger avec aisance votre CSE : guide pratique pour les entreprises de plus de 50 salariés,"Gestion CSE, Droit du travail, Négociation collective,  Elections CSE,  Instances représentatives du personnel,  Management social,  Formation CSE,  Microsoft Teams,  Zoom,  Google Meet,  SharePoint,  Teams,  Slack,  Webex",160
577,Bien-être au travail :  Protéger et valoriser les talents face au harcèlement et aux agissements sexistes,"Harcèlement moral, agissements sexistes, bien-être, prévention RPS, qualité de vie, droit du travail,  santé au travail,  méthodes de prévention,  outils de gestion, législation sociale,  formation RPS,  management,  sécurité,  audit social.  ",142
582,Bien-être au travail : maîtriser les risques psychosociaux en entreprise (plus de 300 salariés),"Risques psychosociaux, bien-être, santé au travail, qualité de vie, prévention, harcèlement, burn-out,  outils RH, législation sociale,  méthodes d'évaluation,  gestion du stress,  consultations médicales,  télésurveillance,  logiciels RH",142
590,Décryptage des données économiques pour les élus CSE et CSSCT : agir efficacement,"Droit du travail, élections professionnelles, négociations collectives,  accords d'entreprise,  comptabilité sociale,  analyse financière,  instances représentatives du personnel, CSE, CSSCT,  CE, CHSCT,  Syntec,  AG2R La Mondiale,  URSSAF",162
661,3h chrono pour définir efficacement ses objectifs : la stratégie d’objectif ,"Objectifs SMART,  gestion du temps,  priorisation,  motivation,  efficacité personnelle,  communication assertive,  développement professionnel,  coaching,  mentoring,  Pnl,  Mind mapping,  Techniques de communication,  Gestion de projet,  Kanban",184
668,Libérez votre potentiel de leader : Influence et impact personnel,"Leadership, influence, potentiel, développement personnel, communication, coaching, motivation,  gestion d'équipe,  intelligence émotionnelle,  prise de parole,  négociation,  assertivité,  techniques de leadership,  management.",49
671,Libérez votre leadership : rayonnement et influence personnelle,"Leadership, influence, rayonnement personnel, développement personnel,  communication, assertivité, confiance en soi,  coaching,  mentoring,  formation leadership,  techniques de leadership,  gestion d'équipe,  intelligence émotionnelle,  PNL",49
680,Libérez votre potentiel : Maîtrisez l'art de l'affirmation et de la confiance en 3h,"Affirmation, confiance en soi, estime de soi, développement personnel, potentiel, libération, coaching,  techniques d'affirmation,  gestion des émotions, communication assertive,  PNL, hypnose,  thérapie brève,  développement personnel online",108
711,3h chrono pour appliquer la stratégie d’objectif à vos projets ,"Objectifs, Stratégie, Projet, Collaboration,  Efficacité, Gestion du temps, Motivation,  Techniques de communication,  Mind mapping, Scrum, Kanban, Agile, Coaching,  Teamwork",109
